nohhold,nomem,gebjaar,geslacht,positie,oplzon,oplmet,bezighei,aantalhh,aantalki,sted,regio,prov,woonvorm,account,kostwin,partner,woning
3456,1,1931,1,1,6,6,8,2,0,4,5,30,2,0,1,1,1
3456,2,1933,2,2,2,2,8,2,0,4,5,30,2,1,0,1,1
3589,1,1939,1,1,3,3,8,2,0,2,5,31,2,1,1,1,2
3589,2,1941,2,2,3,3,8,2,0,2,5,31,2,0,0,1,2
3610,1,1941,1,1,3,3,8,2,0,2,2,28,2,1,1,1,1
3610,2,1942,2,2,3,2,7,2,0,2,2,28,2,0,0,1,1
3615,1,1954,1,1,5,5,1,1,0,4,4,25,1,1,1,0,1
3668,1,1928,1,1,6,6,8,2,0,5,3,21,2,1,1,1,2
3668,2,1931,2,2,3,2,7,2,0,5,3,21,2,0,0,1,2
3834,1,1936,1,1,7,6,11,1,0,3,4,25,1,1,1,0,1
3860,1,1948,1,1,6,6,1,2,0,2,5,30,2,1,1,1,1
3860,2,1949,2,3,5,5,3,2,0,2,5,30,2,0,0,1,1
3875,1,1936,1,1,7,7,8,2,0,3,4,25,2,1,1,1,1
3875,2,1939,2,2,6,6,8,2,0,3,4,25,2,0,0,1,1
3982,1,1931,2,2,3,3,7,2,0,2,4,25,2,1,0,1,1
3982,2,1932,1,1,2,2,8,2,0,2,4,25,2,0,1,1,1
4003,1,1964,2,3,6,6,1,5,3,3,5,30,3,1,0,1,1
4003,3,1966,1,1,6,6,1,5,3,3,5,30,3,0,1,1,1
4003,4,2001,2,5,2,8,6,5,3,3,5,30,3,0,0,1,1
4003,5,2003,2,5,2,8,6,5,3,3,5,30,3,0,0,1,1
4003,6,2005,1,5,2,8,6,5,3,3,5,30,3,0,0,1,1
4019,1,1960,1,1,7,4,1,1,0,1,1,27,1,1,1,0,2
4043,1,1932,1,1,3,3,8,2,0,1,3,20,2,1,1,1,1
4043,2,1941,2,2,3,3,8,2,0,1,3,20,2,0,0,1,1
4073,1,1948,2,1,4,4,9,1,0,5,2,29,1,1,1,0,2
4101,1,1949,1,1,6,5,1,3,1,3,5,30,3,0,1,1,1
4101,2,1957,2,2,7,7,1,3,1,3,5,30,3,1,0,1,1
4101,3,1987,1,5,6,4,6,3,1,3,5,30,3,0,0,1,1
4115,1,1934,1,1,4,1,8,2,0,4,5,30,2,1,1,1,1
4115,2,1943,2,2,4,3,7,2,0,4,5,30,2,0,0,1,1
4175,1,1949,2,1,3,3,7,1,0,4,4,25,1,1,0,0,2
4179,1,1939,1,1,3,3,8,2,0,2,1,28,2,0,1,1,1
4179,2,1944,2,2,3,3,8,2,0,2,1,28,2,1,0,1,1
4197,1,1954,1,1,6,6,1,1,0,1,1,28,1,1,1,0,1
4232,1,1947,2,2,6,6,7,2,0,2,5,31,2,0,0,1,1
4232,2,1948,1,1,7,6,1,2,0,2,5,31,2,1,1,1,1
4255,1,1959,2,1,7,7,1,1,0,2,5,30,1,1,1,0,2
4301,1,1929,1,1,5,5,8,2,0,4,3,21,2,1,1,1,1
4301,2,1931,2,2,3,3,7,2,0,4,3,21,2,0,0,1,1
4326,1,1940,1,1,3,3,8,2,0,2,5,30,2,0,1,1,1
4326,2,1941,2,2,3,3,7,2,0,2,5,30,2,1,0,1,1
4346,1,1966,1,1,5,5,1,2,0,3,5,30,2,0,1,1,1
4346,2,1967,2,2,4,4,1,2,0,3,5,30,2,1,0,1,1
5911,1,1933,1,1,6,6,8,2,0,4,2,29,2,1,1,1,1
5911,2,1938,2,3,3,3,8,2,0,4,2,29,2,0,0,1,1
6443,1,1938,1,1,6,6,8,2,0,1,1,28,2,1,1,1,1
6443,2,1941,2,2,3,2,7,2,0,1,1,28,2,0,0,1,1
7514,1,1954,1,1,4,4,1,1,0,1,1,28,1,1,1,0,2
10133,2,1942,1,1,4,4,8,2,0,3,2,27,2,1,1,1,1
10133,3,1944,2,2,5,5,7,2,0,3,2,27,2,0,0,1,1
10136,1,1964,1,1,5,5,1,4,2,3,2,28,3,1,1,1,1
10136,2,1965,2,2,4,3,7,4,2,3,2,28,3,0,0,1,1
10136,3,1995,1,5,1,8,13,4,2,3,2,28,3,0,0,1,1
10136,4,1998,1,5,2,8,13,4,2,3,2,28,3,0,0,1,1
10146,1,1953,1,1,3,3,4,1,0,2,4,25,1,1,1,0,2
10176,1,1936,2,1,6, ,8,1,0,1,1,27,1,1,1,0,1
10180,1,1963,1,1,7,7,1,2,0,1,1,27,2,1,1,1,1
10180,2,1968,1,3,7,7,1,2,0,1,1,27,2,0,0,1,1
10181,1,1948,2,1,9,9,7,1,0,3,4,24,1,1,1,0,2
10216,1,1962,1,1,6,5,1,2,0,3,5,31,2,1,1,1,1
10216,2,1956,2,3,5,5,1,2,0,3,5,31,2,0,0,1,1
10217,1,1946,1,1,3,3,8,2,0,3,3,21,2,1,1,1,1
10217,2,1946,2,2,6,6,8,2,0,3,3,21,2,0,0,1,1
10220,1,1950,1,1,3,3,1,2,0,2,1,28,2,1,1,1,1
10220,2,1957,2,2,3,3,1,2,0,2,1,28,2,0,0,1,1
10230,1,1956,2,1,6,6,1,1,0,2,5,30,1,1,1,0,1
10241,1,1936,1,1,7,7,8,1,0,2,2,27,1,1,1,0,1
10246,1,1943,1,1,3,3,8,2,0,1,1,28,2,1,1,1,1
10246,2,1944,2,2,3,3,7,2,0,1,1,28,2,0,0,1,1
10281,1,1945,1,1,3,3,8,2,0,1,1,27,2,1,1,1,2
10281,2,1947,2,2,3,3,7,2,0,1,1,27,2,0,0,1,2
10312,1,1939,2,2,3,3,7,2,0,4,2,26,2,0,0,1,1
10312,2,1943,1,1,7,7,8,2,0,4,2,26,2,1,1,1,1
10317,1,1951,2,1,7,7,1,1,0,3,3,21,1,1,1,0,2
10322,2,1954,1,1,4,4,1,2,1,1,2,26,4,1,1,0,1
10322,4,1983,1,5,5,5,3,2,1,1,2,26,4,0,0,0,1
10353,1,1960,1,1,3,3,1,3,1,4,4,25,3,1,1,1,1
10353,2,1962,2,2,3,3,7,3,1,4,4,25,3,0,0,1,1
10353,5,1992,1,5,5,5,1,3,1,4,4,25,3,0,0,1,1
10367,1,1941,1,1,3,3,8,2,0,4,4,25,2,0,1,1,1
10367,2,1944,2,2,5,5,7,2,0,4,4,25,2,1,0,1,1
10380,1,1957,1,1,7,4,3,1,0,1,1,27,1,1,1,0,2
10383,1,1970,2,1,6,4,1,3,2,2,4,23,4,1,1,0,2
10383,3,2002,2,5,2,8,13,3,2,2,4,23,4,0,0,0,2
10383,4,2004,2,5,2,8,13,3,2,2,4,23,4,0,0,0,2
10387,1,1932,2,2,3,3,8,2,0,2,4,23,2,1,0,1,1
10387,2,1933,1,1,5,5,8,2,0,2,4,23,2,0,1,1,1
10397,1,1953,2,1,6,6,1,1,0,2,2,28,1,1,1,0,1
10405,1,1943,2,2,3,3,8,2,0,3,1,28,2,0,0,1,2
10405,2,1944,1,1,3,3,8,2,0,3,1,28,2,1,1,1,2
10418,1,1940,1,1,6,6,8,2,0,4,3,21,2,0,0,1,2
10418,2,1957,2,2,5,5,1,2,0,4,3,21,2,1,1,1,2
10468,1,1955,1,1,5,5,1,1,0,2,5,30,1,1,1,0,1
10490,1,1951,1,1,5,5,1,1,0,2,2,26,1,1,1,0,1
10492,1,1946,2,2,7,7,1,2,0,1,3,20,2,0,0,1,1
10492,2,1955,1,1,7,7,1,2,0,1,3,20,2,1,1,1,1
10499,1,1939,1,1,5,5,8,2,0,3,2,27,2,1,1,1,2
10499,2,1946,2,2,3,3,7,2,0,3,2,27,2,0,0,1,2
10513,1,1957,1,1,5,5,1,3,1,1,1,27,3,1,1,1,1
10513,2,1958,2,2,2,2,7,3,1,1,1,27,3,0,0,1,1
10513,3,1987,1,5,3,2,6,3,1,1,1,27,3,0,0,1,1
10539,1,1975,2,1,7,7,1,2,0,4,5,31,2,1,1,1,1
10539,3,1973,1,3,5,5,1,2,0,4,5,31,2,0,0,1,1
10562,1,1953,1,1,7,4,3,3,1,1,1,27,3,1,1,1,1
10562,2,1954,2,2,6,6,3,3,1,1,1,27,3,0,0,1,1
10562,3,1984,1,5,6,4,6,3,1,1,1,27,3,0,0,1,1
10567,1,1934,2,2,4,4,8,2,0,2,5,31,2,0,0,1,1
10567,2,1932,1,1,6,6,8,2,0,2,5,31,2,1,1,1,1
10607,1,1925,1,1,6,4,8,2,0,1,1,28,2,1,1,1,1
10607,2,1930,2,2,6,6,7,2,0,1,1,28,2,0,0,1,1
10615,1,1953,2,2,4,4,4,2,0,5,3,21,2,1,0,1,2
10615,2,1953,1,1,3,3,9,2,0,5,3,21,2,0,1,1,2
10656,1,1954,1,1,7,4,1,1,0,1,1,27,1,1,1,0,1
10660,1,1944,2,2,3,3,7,2,0,4,4,25,2,1,0,1,1
10660,2,1945,1,1,5,5,8,2,0,4,4,25,2,0,1,1,1
10661,1,1959,1,1,6,6,1,4,2,4,2,29,3,1,1,1,1
10661,2,1962,2,2,5,5,1,4,2,4,2,29,3,0,0,1,1
10661,3,1987,2,5,6,3,6,4,2,4,2,29,3,0,0,1,1
10661,4,1989,1,5,7,4,6,4,2,4,2,29,3,0,0,1,1
10675,1,1953,1,1,4,4,1,4,2,4,5,30,3,1,1,1,1
10675,2,1958,2,2,5,5,1,4,2,4,5,30,3,0,0,1,1
10675,3,1989,1,5,4,2,6,4,2,4,5,30,3,0,0,1,1
10675,4,1992,2,5,4,2,6,4,2,4,5,30,3,0,0,1,1
10679,1,1941,1,1,3,3,8,2,0,2,5,30,2,0,1,1,1
10679,2,1946,2,2,7, ,7,2,0,2,5,30,2,1,0,1,1
10680,2,1964,2,1,4,4,1,2,0,2,2,28,2,1,1,1,1
10680,4,1964,1,3,4,4,1,2,0,2,2,28,2,0,0,1,1
10687,1,1930,1,1,7,4,11,2,0,2,2,27,2,0,1,1,1
10687,2,1936,2,2,9,2,11,2,0,2,2,27,2,1,0,1,1
10708,1,1934,2,2,3,3,7,2,0,2,2,27,2,0,0,1,2
10708,2,1936,1,1,5,5,8,2,0,2,2,27,2,1,1,1,2
10709,1,1952,1,1,3,2,9,2,0,3,5,31,2,1,1,1,1
10709,2,1955,2,2,3,2,7,2,0,3,5,31,2,0,0,1,1
10736,1,1947,2,1,6,6,1,1,0,2,2,27,1,1,1,0,1
10739,1,1952,2,2,3,3,1,4,2,2,2,26,3,0,0,1,1
10739,2,1956,1,1,3,3,1,4,2,2,2,26,3,1,1,1,1
10739,3,1987,1,5,4,4,6,4,2,2,2,26,3,0,0,1,1
10739,4,1989,2,5,3,2,1,4,2,2,2,26,3,0,0,1,1
10740,1,1943,2,2,7,7,11,2,0,5,2,28,2,1,0,1,1
10740,2,1945,1,1,7,7,8,2,0,5,2,28,2,0,1,1,1
10763,1,1929,1,1,7,7,8,2,0,2,2,27,2,1,1,1,1
10763,2,1929,2,2,6,6,7,2,0,2,2,27,2,0,0,1,1
10764,1,1934,1,1,6,6,8,1,0,3,5,31,1,1,1,0,1
10766,2,1970,2,1,5,5,1,3,2,2,1,28,4,1,1,0,1
10766,3,1998,2,5,2,8,13,3,2,2,1,28,4,0,0,0,1
10766,4,2001,2,5,2,8,13,3,2,2,1,28,4,0,0,0,1
10772,1,1953,1,1,6,6,1,4,2,3,2,28,3,0,1,1,1
10772,2,1957,2,2,6,6,7,4,2,3,2,28,3,1,0,1,1
10772,4,1983,2,5,9,6,6,4,2,3,2,28,3,0,0,1,1
10772,5,1989,1,5,5,4,6,4,2,3,2,28,3,0,0,1,1
10774,1,1951,2,1,3,3,7,1,0,2,1,27,1,1,1,0,2
10776,1,1948,1,1,7,7,1,2,0,3,5,31,2,1,1,1,1
10776,2,1950,2,2,6,6,3,2,0,3,5,31,2,0,0,1,1
10806,1,1946,1,1,7,7,1,2,0,5,2,28,2,1,1,1,1
10806,2,1947,2,2,6,6,7,2,0,5,2,28,2,0,0,1,1
10814,1,1949,1,1,6,6,1,2,0,3,4,25,2,0,1,1,1
10814,2,1954,2,2,5,5,7,2,0,3,4,25,2,1,0,1,1
10842,1,1938,2,1,6,6,11,4,3,5,5,31,4,1,1,0,1
10842,3,1969,2,5,6,6,1,4,3,5,5,31,4,0,0,0,1
10842,4,1995,1,5,2,2,13,4,3,5,5,31,4,0,0,0,1
10842,6,2003,2,5,2,8,13,4,3,5,5,31,4,0,0,0,1
10879,1,1932,2,1,3,2,11,1,0,4,4,25,1,1,1,0,2
10893,1,1942,1,1,7,7,8,2,0,2,4,25,2,1,1,1,1
10893,2,1943,2,2,6,6,8,2,0,2,4,25,2,0,0,1,1
10906,1,1954,2,2,3,3,1,2,0,3,5,30,2,1,0,1,1
10906,2,1955,1,1,3,3,1,2,0,3,5,30,2,0,1,1,1
10913,1,1946,2,2,3,3,8,2,0,3,5,30,2,0,0,1,1
10913,2,1946,1,1,5,5,8,2,0,3,5,30,2,1,1,1,1
10928,2,1964,2,1,9,9,1,2,1,2,2,28,4,1,1,0,1
10928,3,1993,2,5,5,3,6,2,1,2,2,28,4,0,0,0,1
10944,1,1953,2,1,2,2,4,2,1,1,1,28,4,1,1,0,2
10944,2,1990,2,5,5,5,1,2,1,1,1,28,4,0,0,0,2
10952,1,1947,1,1,7,7,1,2,0,2,4,25,2,0,1,1,1
10952,2,1947,2,2,3,3,7,2,0,2,4,25,2,1,0,1,1
10960,1,1967,2,2,6,6,1,6,4,5,3,21,3,1,0,1,1
10960,2,1965,1,1,7,6,1,6,4,5,3,21,3,0,1,1,1
10960,3,1997,1,5,9,2,6,6,4,5,3,21,3,0,0,1,1
10960,4,1999,2,5,2,8,6,6,4,5,3,21,3,0,0,1,1
10960,5,2001,2,5,2,8,6,6,4,5,3,21,3,0,0,1,1
10960,6,2005,1,5,2,8,6,6,4,5,3,21,3,0,0,1,1
10966,1,1950,1,1,6,6,1,5,2,4,4,23,5,1,1,1,1
10966,2,1952,2,2,3,3,1,5,2,4,4,23,5,0,0,1,1
10966,3,1979,2,7,5,3,1,5,2,4,4,23,5,0,0,1,1
10966,4,1981,1,5,6,4,1,5,2,4,4,23,5,0,0,1,1
10966,5,1984,1,5,3,3,1,5,2,4,4,23,5,0,0,1,1
11001,1,1948,1,1,6,6,3,2,0,4,2,26,2,0,0,1,1
11001,2,1950,2,2,6,6,1,2,0,4,2,26,2,1,1,1,1
11002,1,1927,1,1,6,6,8,2,0,5,5,30,2,1,1,1,1
11002,2,1940,2,3,6,5,8,2,0,5,5,30,2,0,0,1,1
11003,1,1951,1,1,7,7,1,2,0,4,2,28,2,1,1,1,1
11003,2,1953,2,2,5,5,1,2,0,4,2,28,2,0,0,1,1
11041,1,1928,1,1,3,2,8,1,0,1,1,28,1,1,1,0,2
11047,1,1928,1,1,5,5,8,2,0,5,2,27,2,1,1,1,1
11047,2,1940,2,2,6,6,8,2,0,5,2,27,2,0,0,1,1
11067,1,1935,1,1,6,6,8,1,0,2,4,25,1,1,1,0,2
11079,2,1936,2,1,3,3,11,1,0,5,3,21,1,1,1,0,2
11082,1,1939,1,1,7,4,8,2,0,4,5,30,2,1,0,1,1
11082,2,1950,2,3,7,6,9,2,0,4,5,30,2,0,1,1,1
11105,1,1953,1,1,7,7,1,4,2,2,2,28,3,1,1,1,1
11105,2,1959,2,2,4,4,1,4,2,2,2,28,3,0,0,1,1
11105,3,1988,1,5,7,4,6,4,2,2,2,28,3,0,0,1,1
11105,4,1990,2,5,4,2,6,4,2,2,2,28,3,0,0,1,1
11106,1,1960,2,1,7,7,1,1,0,4,2,26,1,1,1,0,2
11115,1,1960,1,1,6,6,1,3,1,2,2,28,3,0,1,1,1
11115,2,1963,2,2,3,3,7,3,1,2,2,28,3,1,0,1,1
11115,3,1988,2,5,7,4,6,3,1,2,2,28,3,0,0,1,1
11117,1,1959,1,1,5,5,1,4,2,5,2,28,3,1,1,1,1
11117,2,1962,2,2,4,4,1,4,2,5,2,28,3,0,0,1,1
11117,3,1991,2,5,5,3,6,4,2,5,2,28,3,0,0,1,1
11117,4,1993,2,5,3,2,6,4,2,5,2,28,3,0,0,1,1
11120,2,1970,1,1,3,3,1,4,2,1,2,26,3,0,1,1,1
11120,4,1976,2,2,4,4,1,4,2,1,2,26,3,1,0,1,1
11120,5,2006,2,5,8,8,13,4,2,1,2,26,3,0,0,1,1
11120,6,2006,2,5,8,8,13,4,2,1,2,26,3,0,0,1,1
11161,1,1961,2,2,6,6,1,5,3,4,5,31,3,1,0,1,1
11161,2,1963,1,1,7,6,1,5,3,4,5,31,3,0,1,1,1
11161,3,1993,1,5,4,2,6,5,3,4,5,31,3,0,0,1,1
11161,4,1995,1,5,4,2,6,5,3,4,5,31,3,0,0,1,1
11161,5,2000,1,5,2,8,6,5,3,4,5,31,3,0,0,1,1
11162,1,1937,1,1,6,6,8,2,0,1,1,28,2,1,1,1,1
11162,2,1933,2,2,6,4,7,2,0,1,1,28,2,0,0,1,1
11166,1,1939,1,1,5,5,8,2,0,4,3,21,2,0,1,1,1
11166,2,1942,2,2,6,6,8,2,0,4,3,21,2,1,0,1,1
11183,2,1952,1,1,3,3,1,1,0,4,4,25,1,1,1,0,2
11221,1,1962,1,1,5,5,1,4,2,4,2,29,3,1,1,1,1
11221,2,1974,2,2,5,5,1,4,2,4,2,29,3,0,0,1,1
11221,3,2004,1,5,8,8,13,4,2,4,2,29,3,0,0,1,1
11221,4,2006,1,5,8,8,13,4,2,4,2,29,3,0,0,1,1
11236,1,1949,1,1,4,4,9,2,0,4,5,30,2,0,1,1,2
11236,2,1952,2,2,3,3,7,2,0,4,5,30,2,1,0,1,2
11242,1,1945,1,1,6,6,8,3,0,3,5,30,5,1,1,1,1
11242,2,1946,2,2,3,2,8,3,0,3,5,30,5,0,0,1,1
11242,3,1973,2,4, , ,1,3,0,3,5,30,5,0,0,1,1
11252,1,1943,1,1,9,3,8,2,0,3,4,25,2,0,1,1,1
11252,2,1946,2,2,3,3,7,2,0,3,4,25,2,1,0,1,1
11270,1,1945,1,1,6,6,8,2,0,3,2,29,2,1,1,1,1
11270,2,1945,2,3,5,3,11,2,0,3,2,29,2,0,0,1,1
11301,1,1961,1,2,4,2,7,2,0,5,5,31,2,1,0,1,1
11301,2,1966,2,1,6,6,1,2,0,5,5,31,2,0,1,1,1
11302,1,1960,1,1,6,6,1,4,2,2,5,30,3,1,1,1,1
11302,2,1973,2,2,6,6,7,4,2,2,5,30,3,0,0,1,1
11302,3,2001,1,5,2,8,6,4,2,2,5,30,3,0,0,1,1
11302,4,2003,1,5,2,8,6,4,2,2,5,30,3,0,0,1,1
11308,1,1956,1,1,5,5,4,1,0,2,4,23,1,1,1,0,2
11316,1,1956,1,1,5,5,1,4,2,2,2,28,3,1,1,1,1
11316,2,1958,2,2,3,2,1,4,2,2,2,28,3,0,0,1,1
11316,3,1992,1,5,3,3,6,4,2,2,2,28,3,0,0,1,1
11316,4,1995,2,5,3,2,6,4,2,2,2,28,3,0,0,1,1
11318,1,1929,1,1,7,6,11,2,0,2,2,28,2,1,1,1,1
11318,2,1932,2,2,6,4,11,2,0,2,2,28,2,0,0,1,1
11346,2,1939,2,1,3,3,8,1,0,4,2,29,1,0,0,0,1
11349,1,1947,1,1,5,5,1,2,0,4,5,31,2,1,1,1,1
11349,2,1949,2,2,3,3,7,2,0,4,5,31,2,0,0,1,1
11377,1,1973,2,3,6,5,1,3,1,2,5,30,3,0,0,1,1
11377,3,1964,1,1,6,6,1,3,1,2,5,30,3,1,1,1,1
11377,4,2008,1,5,8,8,13,3,1,2,5,30,3,0,0,1,1
11495,1,1956,1,1,3,3,1,4,0,3,5,31,5,1,1,1,1
11495,2,1959,2,2,3,3,1,4,0,3,5,31,5,0,0,1,1
11495,3,1984,2,7,3,3,6,4,0,3,5,31,5,0,0,1,1
11495,4,1986,2,7,3,3,1,4,0,3,5,31,5,0,0,1,1
11514,1,1932,1,1,3,3,8,2,0,3,2,26,2,1,1,1,1
11514,2,1935,2,2,2,2,8,2,0,3,2,26,2,0,0,1,1
11523,1,1950,1,1,3,3,1,2,0,4,2,27,2,0,1,1,1
11523,2,1948,2,2,3,3,7,2,0,4,2,27,2,1,0,1,1
11532,2,1950,2,1,3,2,1,1,0,4,2,27,1,1,1,0,2
11583,1,1944,1,1,4,4,8,2,0,2,2,29,2,1,1,1,1
11583,2,1952,2,2,3,3,4,2,0,2,2,29,2,0,0,1,1
11589,1,1954,2,2,3,3,1,2,0,4,4,24,2,1,0,1,1
11589,2,1958,1,1,3,3,1,2,0,4,4,24,2,0,1,1,1
11608,1,1968,1,1,4,3,3,1,0,4,1,26,1,1,1,0,2
11745,1,1951,2,2,6,6,1,2,0,5,5,30,2,0,0,1,1
11745,2,1954,1,1,7,7,3,2,0,5,5,30,2,1,1,1,1
11771,1,1962,1,1,1,1,1,1,0,3,5,31,1,1,1,0,2
11773,1,1954,1,1,6,6,1,1,0,3,4,25,1,1,1,0,1
11774,1,1932,1,1,3,3,8,1,0,2,5,30,1,1,1,0,2
11832,2,1940,2,1,7,7,8,1,0,3,1,28,1,1,1,0,1
11842,1,1955,2,2,3,3,7,4,2,1,1,28,3,1,1,1,2
11842,2,1955,1,1,3,2,1,4,2,1,1,28,3,0,0,1,2
11842,3,1988,2,5,6,5,6,4,2,1,1,28,3,0,0,1,2
11842,4,1990,2,5,5,3,6,4,2,1,1,28,3,0,0,1,2
11846,1,1939,1,1,6,5,8,2,0,2,5,30,2,0,1,1,1
11846,2,1943,2,2,6,5,8,2,0,2,5,30,2,1,0,1,1
11850,1,1952,1,1,3,3,1,3,1,4,5,30,3,0,1,1,1
11850,2,1958,2,2,4,4,1,3,1,4,5,30,3,1,0,1,1
11850,5,1987,1,5,3,3,1,3,1,4,5,30,3,0,0,1,1
11856,1,1965,1,1,6,5,1,1,0,2,5,30,1,1,1,0,2
11859,1,1946,2,2,5,3,8,2,0,5,5,31,2,0,0,1,1
11859,2,1950,1,1,3,3,9,2,0,5,5,31,2,1,1,1,1
11866,1,1949,1,1,5,5,8,2,0,3,3,22,2,0,1,1,1
11866,2,1952,2,2,3,3,1,2,0,3,3,22,2,1,0,1,1
11914,1,1944,1,1,6,6,8,2,0,1,2,27,2,1,1,1,1
11914,2,1946,2,2,5,5,7,2,0,1,2,27,2,0,0,1,1
11934,1,1966,1,1,3,3,3,4,2,4,4,25,3,0,1,1,1
11934,2,1971,2,2,3,3,7,4,2,4,4,25,3,1,0,1,1
11934,3,1996,1,5,3,3,13,4,2,4,4,25,3,0,0,1,1
11934,4,2000,2,5,2,8,13,4,2,4,4,25,3,0,0,1,1
11961,1,1942,1,2,4,4,8,2,0,2,5,31,2,1,0,1,1
11961,2,1959,2,1,6,6,1,2,0,2,5,31,2,0,1,1,1
12063,1,1971,1,1,6,6,1,4,2,3,3,22,3,1,1,1,1
12063,2,1975,2,2,5,5,3,4,2,3,3,22,3,0,0,1,1
12063,3,1999,1,5,2,8,13,4,2,3,3,22,3,0,0,1,1
12063,4,2003,2,5,2,8,13,4,2,3,3,22,3,0,0,1,1
12069,1,1928,1,1,3,3,8,2,0,2,5,30,2,1,1,1,1
12069,2,1927,2,2,1,1,8,2,0,2,5,30,2,0,0,1,1
12086,1,1944,1,1,7,7,8,1,0,3,2,28,1,1,1,0,2
12091,1,1937,1,1,7,7,8,2,0,4,2,28,2,1,1,1,2
12091,2,1939,2,2,6,6,7,2,0,4,2,28,2,0,0,1,2
12099,1,1950,1,2,6,6,8,2,0,4,2,26,2,1,0,1,1
12099,2,1953,2,1,6,6,1,2,0,4,2,26,2,0,1,1,1
12103,1,1950,2,1,5,5,9,1,0,5,2,28,1,1,1,0,1
12105,1,1957,1,1,5,5,1,2,0,4,2,29,2,0,1,1,1
12105,2,1961,2,2,3,3,7,2,0,4,2,29,2,1,0,1,1
12108,1,1954,1,1,5,5,1,4,2,3,2,28,3,0,1,1,1
12108,2,1957,2,2,3,3,7,4,2,3,2,28,3,1,0,1,1
12108,3,1981,1,5,5,5,1,4,2,3,2,28,3,0,0,1,1
12108,4,1988,2,5,5,5,6,4,2,3,2,28,3,0,0,1,1
12115,1,1949,1,1,6,5,9,4,2,3,4,25,3,0,1,1,1
12115,2,1949,2,2,5,5,7,4,2,3,4,25,3,1,0,1,1
12115,3,1986,2,5,6,6,6,4,2,3,4,25,3,0,0,1,1
12115,4,1991,1,5,5,3,6,4,2,3,4,25,3,0,0,1,1
12118,1,1969,2,1,7,7,1,3,2,2,4,25,4,1,1,0,2
12118,2,1992,1,5,4,2,6,3,2,2,4,25,4,0,0,0,2
12118,3,2007,1,5,8,8,13,3,2,2,4,25,4,0,0,0,2
12131,1,1927,1,1,7,7,8,2,0,2,1,27,2,1,1,1,1
12131,2,1943,2,2,4,4,7,2,0,2,1,27,2,0,0,1,1
12137,1,1949,1,1,7,7,1,2,0,2,4,25,2,1,1,1,1
12137,2,1953,2,2,9,9,7,2,0,2,4,25,2,0,0,1,1
12154,1,1973,2,2,5,5,1,5,3,3,4,25,3,0,0,1,1
12154,2,1974,1,1,7,7,1,5,3,3,4,25,3,1,1,1,1
12154,3,2001,1,5,8,8,13,5,3,3,4,25,3,0,0,1,1
12154,4,2002,1,5,8,8,13,5,3,3,4,25,3,0,0,1,1
12154,5,2004,1,5,8,8,13,5,3,3,4,25,3,0,0,1,1
12162,1,1964,1,1,3,3,1,5,3,2,5,30,3,0,1,1,1
12162,2,1971,2,2,5,5,1,5,3,2,5,30,3,1,0,1,1
12162,3,2000,1,5,2,8,6,5,3,2,5,30,3,0,0,1,1
12162,4,2003,2,5,2,8,6,5,3,2,5,30,3,0,0,1,1
12162,5,2007,2,5,8,8,13,5,3,2,5,30,3,0,0,1,1
12165,1,1963,2,1,7,6,1,1,0,2,1,28,1,1,1,0,1
12166,1,1946,1,1,2,2,8,2,0,3,2,28,2,1,1,1,2
12166,2,1947,2,2,2,2,7,2,0,3,2,28,2,0,0,1,2
12171,1,1946,1,1,3,3,1,2,0,4,2,26,2,0,1,1,1
12171,2,1949,2,2,3,3,7,2,0,4,2,26,2,1,0,1,1
12180,1,1966,1,1,6,6,1,1,0,4,4,25,1,1,1,0,2
12183,1,1952,1,1,4,4,9,2,0,5,3,21,2,1,1,1,2
12183,2,1953,2,3,3,1,3,2,0,5,3,21,2,0,0,1,2
12187,1,1951,2,2,5,5,7,2,0,5,3,21,2,0,0,1,1
12187,2,1954,1,1,6,6,1,2,0,5,3,21,2,1,1,1,1
12188,1,1960,1,1,6,6,1,6,4,4,4,25,3,1,1,1,1
12188,2,1961,2,2,3,3,1,6,4,4,4,25,3,0,0,1,1
12188,3,1988,1,5,7,4,6,6,4,4,4,25,3,0,0,1,1
12188,4,1990,1,5,4,3,6,6,4,4,4,25,3,0,0,1,1
12188,5,1992,1,5,5,3,6,6,4,4,4,25,3,0,0,1,1
12188,6,2001,2,5,2,8,6,6,4,4,4,25,3,0,0,1,1
12190,1,1955,2,2,6,6,9,2,0,3,2,27,2,1,0,1,1
12190,2,1959,1,1,6,4,1,2,0,3,2,27,2,0,1,1,1
12198,1,1929,2,2,7,7,8,2,0,1,1,27,2,0,0,1,1
12198,2,1938,1,1,7,7,8,2,0,1,1,27,2,1,1,1,1
12202,1,1969,1,1,6,6,3,5,3,3,5,30,3,1,1,1,1
12202,2,1973,2,3,5,5,1,5,3,3,5,30,3,0,0,1,1
12202,3,1998,2,5,2,8,6,5,3,3,5,30,3,0,0,1,1
12202,4,2001,1,5,2,8,6,5,3,3,5,30,3,0,0,1,1
12202,5,2002,1,5,2,8,6,5,3,3,5,30,3,0,0,1,1
12216,1,1939,1,1,3,3,8,1,0,3,2,27,1,1,1,0,2
12229,1,1934,2,1,4,4,8,1,0,1,2,26,1,1,1,0,2
12232,1,1938,1,1,5,5,8,2,0,3,2,29,2,1,1,1,2
12232,2,1953,2,2,7,7,1,2,0,3,2,29,2,0,0,1,2
